dept_sap,structure_version,effective_date,dept_level,region,province,dept_name_display,dept_name_raw,match_key,dept_size,name_verified,resource_code,size_conflict,note
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.ยี่งอ,กฟส.ยี่งอ,ยี่งอ,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.ระแงะ,กฟส.ระแงะ,ระแงะ,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.รือเสำะ,กฟส.รือเสำะ,รือเสาะ,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.ศรีสำคร,กฟส.ศรีสำคร,ศรีสาคร,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.สุคิริน,กฟส.สุคิริน,สุคิริน,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.สุไหงปำดี,กฟส.สุไหงปำดี,สุไหงปาดี,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.สุไหงโก-ลก,กฟส.สุไหงโก-ลก,สุไหงโก-ลก,M,N,112,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.เจาะไอร้อง,กฟส.เจาะไอร้อง,เจาะไอร้อง,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.เมืองนรำธิวำส,กฟส.เมืองนรำธิวำส,เมืองนราธิวาส,M,N,112,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,นราธิวาส,กฟส.แว้ง,กฟส.แว้ง,แว้ง,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,ปัตตานี,กฟส.กะพ้อ,กฟส.กะพ้อ,กะพ้อ,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,ปัตตานี,กฟส.ทุ่งยางแดง,กฟส.ทุ่งยางแดง,ทุ่งยางแดง,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,ปัตตานี,กฟส.ปะนำเระ,กฟส.ปะนำเระ,ปะนาเระ,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟต.3,ปัตตานี,กฟส.มำยอ,กฟส.มำยอ,มายอ,S,N,113,,
