จังหวัด,ระดับ,หน่วยงาน,ขนาด,โครงสร้าง,ที่มาของขนาด,สี,obj
อุบลรำชธำนี,กฟส,กฟส.นำเยีย,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.ทุ่งศรีอุดม,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.น้ำยืน,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",105
อุบลรำชธำนี,กฟส,กฟส.บุณฑริก,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",105
อุบลรำชธำนี,กฟส,กฟส.นำจะหลวย,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.น้ำขุ่น,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.เมืองอุบลรำชธำนี,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",105
อุบลรำชธำนี,กฟส,กฟส.วำรินชำรำบ,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",105
อุบลรำชธำนี,กฟส,กฟส.ตระกำรพืชผล,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",105
อุบลรำชธำนี,กฟส,กฟส.ม่วงสามสิบ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",105
อุบลรำชธำนี,กฟส,กฟส.เขื่องใน,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",105
อุบลรำชธำนี,กฟส,กฟส.ตำลสุม,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.บ้านกอก,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.ศรีเมืองใหม่,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.โพธิไทร,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.กุดข้าวปุ้น,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.พิบูลมังสำหำร,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",105
อุบลรำชธำนี,กฟส,กฟส.เขมรำฐ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",105
อุบลรำชธำนี,กฟส,กฟส.โขงเจียม,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.สิรินธร,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.สำโรง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.ห้วยขะยุง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.สว่างวีระวงศ์,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.เดชอุดม,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",105
อุบลรำชธำนี,กฟส,กฟส.นำเยีย,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.ทุ่งศรีอุดม,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.น้ำยืน,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",105
อุบลรำชธำนี,กฟส,กฟส.บุณฑริก,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",105
อุบลรำชธำนี,กฟส,กฟส.นำจะหลวย,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
อุบลรำชธำนี,กฟส,กฟส.น้ำขุ่น,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",105
ร้อยเอ็ด,กฟจ,กฟจ.ร้อยเอ็ด,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.635, 0.016)",107
ร้อยเอ็ด,กฟส,กฟส.เสลภูมิ,M,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.855, 0.612)",107
ร้อยเอ็ด,กฟส,กฟส.สุวรรณภูมิ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",107
ร้อยเอ็ด,กฟส,กฟส.เกษตรวิสัย,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",107
ร้อยเอ็ด,กฟส,กฟส.ศรีสมเด็จ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.อำจสำมำรถ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",107
ร้อยเอ็ด,กฟส,กฟส.โพนทอง,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",107
ร้อยเอ็ด,กฟส,กฟส.ทุ่งเขาหลวง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.โพธิชัย,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.จตุรพักตรพิมำน,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.ธวัชบุรี,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.เชียงขวัญ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.ธงธำนี,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.เมืองสรวง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.โพนทรำย,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.ปทุมรัตต,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.เมยวดี,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.หนองพอก,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.จังหำร,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.เมืองร้อยเอ็ด,L,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.373, 0.18, 0.447)",107
ร้อยเอ็ด,กฟส,กฟส.เสลภูมิ,M,เดิม (1 ต.ค. 2568),legend หน้านี้,"(1.0, 0.855, 0.612)",107
ร้อยเอ็ด,กฟส,กฟส.สุวรรณภูมิ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",107
ร้อยเอ็ด,กฟส,กฟส.เกษตรวิสัย,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",107
ร้อยเอ็ด,กฟส,กฟส.ศรีสมเด็จ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.อำจสำมำรถ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",107
ร้อยเอ็ด,กฟส,กฟส.โพนทอง,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",107
ร้อยเอ็ด,กฟส,กฟส.ทุ่งเขาหลวง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.โพธิชัย,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.จตุรพักตรพิมำน,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.ธวัชบุรี,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.เชียงขวัญ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.ธงธำนี,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.เมืองสรวง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.โพนทรำย,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.ปทุมรัตต,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.เมยวดี,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.หนองพอก,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
ร้อยเอ็ด,กฟส,กฟส.จังหำร,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",107
กาฬสินธุ์,กฟจ,กฟจ.กาฬสินธุ์,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.635, 0.016)",109
กาฬสินธุ์,กฟส,กฟส.สมเด็จ,M,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.855, 0.612)",109
กาฬสินธุ์,กฟส,กฟส.หนองกุงศรี,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",109
กาฬสินธุ์,กฟส,กฟส.ยำงตลำด,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",109
กาฬสินธุ์,กฟส,กฟส.กุฉินำรำยณ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",109
กาฬสินธุ์,กฟส,กฟส.สำมชัย,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.คำม่วง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ร่องคำ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ดอนจำน,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ฆ้องชัย,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.นำคู,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.เขำวง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.สหัสขันธ์,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.กมลำไสย,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ห้วยเม็ก,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ท่าคันโท,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ห้วยผึ้ง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.นำมน,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.เมืองกาฬสินธุ์,L,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.431, 0.106, 0.416)",109
กาฬสินธุ์,กฟส,กฟส.สมเด็จ,M,เดิม (1 ต.ค. 2568),legend หน้านี้,"(1.0, 0.855, 0.612)",109
กาฬสินธุ์,กฟส,กฟส.หนองกุงศรี,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",109
กาฬสินธุ์,กฟส,กฟส.ยำงตลำด,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",109
กาฬสินธุ์,กฟส,กฟส.กุฉินำรำยณ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",109
กาฬสินธุ์,กฟส,กฟส.สำมชัย,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.คำม่วง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ร่องคำ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ดอนจำน,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ฆ้องชัย,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.นำคู,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.เขำวง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.สหัสขันธ์,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.กมลำไสย,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ห้วยเม็ก,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ท่าคันโท,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.ห้วยผึ้ง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
กาฬสินธุ์,กฟส,กฟส.นำมน,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",109
มหำสำรคำม,กฟส,กฟส.วาปีปทุม,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",111
มหำสำรคำม,กฟส,กฟส.แกดำ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",111
มหำสำรคำม,กฟส,กฟส.นำเชือก,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",111
มหำสำรคำม,กฟส,กฟส.พยัคฆภูมิพิสัย,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",111
มหำสำรคำม,กฟส,กฟส.โกสุมพิสัย,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",111
มหำสำรคำม,กฟส,กฟส.เชียงยืน,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",111
